"ip","app","device","os","channel","is_attributed","hour","minute","second"
80405,28,1,13,135,0,1,55,33
37301,3,1,8,137,0,8,7,1
79881,9,2,18,334,0,18,12,55
109678,14,1,25,439,0,7,19,9
50314,2,1,8,477,0,5,36,33
109168,13,1,13,477,0,17,10,34
34304,28,1,13,135,0,14,33,46
120413,18,1,13,107,0,0,42,35
9094,12,1,19,259,0,9,24,51
88290,64,1,41,459,0,0,18,34
17149,3,1,19,280,0,11,52,5
216253,12,1,19,265,0,2,45,47
119940,2,1,19,477,0,2,25,56
8541,9,2,9,244,0,4,19,51
119848,55,1,18,453,0,3,44,38
274244,12,1,13,409,0,16,51,13
110354,3,1,20,489,0,0,18,58
53510,2,1,13,122,0,8,16,8
100361,10,1,17,317,0,10,53,4
100275,21,1,10,128,0,10,28,50
93789,13,1,20,400,0,0,8,12
21990,3,1,13,280,0,4,35,26
151939,15,1,13,379,0,1,6,54
85336,15,1,23,245,0,12,11,2
95766,12,1,13,245,0,22,17,47
43899,2,1,3,122,0,23,11,33
90010,13,1,19,477,0,5,44,5
73487,12,1,40,326,0,22,56,10
70563,27,1,12,122,0,9,39,10
303565,18,1,18,121,0,13,32,41
230802,14,1,53,379,0,13,53,25
119349,18,1,13,107,0,16,45,45
43827,12,1,13,265,0,7,4,1
36741,3,1,3,280,0,4,34,21
44051,2,1,19,237,0,4,58,38
13941,3,1,17,137,0,17,29,47
50702,18,1,13,107,0,3,41,35
37185,18,1,22,107,0,2,9,22
42699,12,1,28,245,0,15,53,42
45587,3,1,18,480,0,9,33,29
107809,15,1,20,245,0,14,40,24
144327,29,1,17,213,0,22,39,22
145747,12,1,31,328,0,12,5,34
121419,2,1,17,469,0,4,27,57
111182,13,1,19,400,0,14,48,32
79042,9,1,18,445,0,5,16,26
973,18,1,25,107,0,3,45,19
128120,12,1,13,259,0,5,44,31
124904,3,1,13,280,0,14,6,36
203668,18,1,1,107,0,3,35,28
185536,39,1,19,101,1,11,15,4
129689,18,1,19,107,0,1,0,45
24328,14,1,13,160,0,14,22,37
48939,12,1,8,219,0,13,47,7
171511,64,1,44,459,0,6,6,18
119286,28,1,6,135,0,9,2,20
37427,2,1,19,469,0,19,3,59
34225,1,1,18,125,0,10,33,8
73516,12,1,13,326,0,11,28,11
122110,2,1,13,469,0,4,26,10
44267,1,1,3,17,0,0,57,52
131278,8,1,19,145,0,4,6,45
35755,12,1,19,328,0,20,38,11
280055,15,1,13,315,0,0,7,43
53964,2,2,14,122,0,10,36,50
124541,2,1,19,477,0,3,3,33
36681,2,1,20,477,0,5,0,21
114802,3,1,35,280,0,11,21,58
124414,14,1,19,480,0,5,8,19
75611,15,1,19,315,0,2,55,44
16464,2,1,6,477,0,1,6,28
97104,9,1,36,127,0,8,20,55
605,12,1,13,105,0,4,35,38
145896,2,1,16,205,0,14,22,10
100117,13,1,13,477,0,13,48,29
58813,3,1,43,205,0,11,10,34
100075,15,1,13,111,0,5,7,35
17149,44,3866,866,347,0,14,54,19
85072,2,1,6,237,0,1,25,38
123817,3,1,16,409,0,14,27,28
58870,24,1,19,105,0,5,21,37
67754,18,2,19,121,0,9,41,18
124763,18,1,13,107,0,5,55,12
83488,18,1,13,107,0,2,4,54
118597,14,1,47,439,0,8,35,15
139788,2,1,6,477,0,4,23,41
81863,14,1,19,480,0,14,40,13
191961,3,1,13,480,0,2,7,3
160418,2,1,13,258,0,1,5,12
83714,12,1,10,140,0,11,0,6
55106,3,1,13,280,0,12,12,9
110983,2,1,19,452,0,6,51,22
118807,18,1,13,439,0,5,9,42
111588,18,1,19,107,0,9,48,13
196980,18,1,17,107,0,16,40,33
13722,14,1,19,489,0,22,33,22
179707,15,1,19,412,0,11,6,40
115557,12,1,18,145,0,12,56,41
43872,3,1,9,280,0,4,15,55
88071,1,1,25,153,0,8,37,29
13608,15,1,41,259,0,19,14,8
8859,13,1,18,400,0,14,3,46
109003,2,1,30,236,0,12,1,14
96796,3,2,65,153,0,17,1,0
90443,2,1,37,237,0,2,1,45
123709,12,1,19,178,0,11,0,4
141407,12,1,13,481,0,2,27,59
73516,21,1,13,128,0,16,48,37
95111,18,1,13,439,0,17,7,21
30626,12,1,35,265,0,6,44,41
93054,12,1,22,326,0,17,15,25
48951,11,1,19,487,0,1,2,49
50797,18,1,13,134,0,9,18,47
105162,12,1,20,265,0,12,21,8
85237,19,0,24,213,0,5,53,6
38564,2,1,41,477,0,6,39,34
17321,3,1,13,130,0,18,32,38
5348,15,1,15,130,0,12,49,20
52584,1,1,13,135,0,5,38,11
16187,9,1,11,215,0,17,2,47
24904,11,1,8,319,0,2,35,49
238978,8,1,19,259,0,0,57,22
122123,12,1,20,328,0,5,28,42
114694,3,1,18,280,0,2,39,19
194329,3,1,41,280,0,7,50,26
162367,11,1,13,319,0,15,20,10
77325,12,1,19,19,0,4,14,23
106537,2,1,17,212,0,19,1,48
58404,15,2,9,3,0,13,1,37
55207,3,1,41,424,0,13,48,19
8742,9,1,19,234,0,3,48,14
32506,18,1,18,107,0,6,41,20
25172,3,1,13,130,0,6,35,7
73487,10,1,19,317,0,14,7,8
5314,12,2,8,140,0,13,18,24
125646,15,1,22,245,0,6,16,39
70323,3,1,10,280,0,0,1,53
67981,12,1,10,245,0,13,32,42
109088,3,1,13,130,0,1,48,58
196678,18,1,17,107,0,12,9,24
176325,3,1,19,280,0,3,29,36
93230,2,1,1,205,0,13,40,1
15034,6,1,22,459,0,7,12,18
28244,3,1,18,280,0,7,26,32
38725,3,1,19,173,0,23,13,26
232391,15,1,13,245,0,5,56,54
130818,18,1,19,107,0,9,3,11
113920,26,1,9,121,0,12,9,16
27782,3,1,19,173,0,16,9,53
42762,20,1,10,259,0,8,53,54
27110,18,1,30,107,0,4,0,51
82597,18,1,16,439,0,23,9,15
44494,12,1,18,259,0,15,2,31
78500,15,1,13,245,0,9,3,37
73092,18,1,15,121,0,4,42,49
2415,23,1,13,153,0,2,44,17
81013,2,1,53,377,0,9,34,40
114220,27,1,4,153,0,11,35,35
125042,15,1,13,140,0,0,7,19
100339,13,1,13,477,0,7,27,48
60501,15,1,35,480,0,23,36,50
176627,14,1,3,379,0,14,21,29
42430,14,1,15,379,0,17,26,15
73487,3,1,19,153,0,10,12,56
43999,21,1,19,128,0,0,20,37
89280,2,1,19,435,0,8,24,25
118339,2,1,19,237,0,15,4,39
186794,18,1,13,121,0,5,24,11
284164,12,1,19,265,0,9,22,43
18655,14,1,25,134,0,1,28,19
50743,24,1,13,178,0,13,27,13
94104,2,1,19,237,0,2,14,35
82449,65,3543,748,469,0,11,20,54
95686,14,1,19,489,0,23,3,14
15926,3,1,19,280,0,7,17,22
20266,9,1,13,234,0,5,14,57
152105,2,1,13,219,0,8,11,42
162091,6,1,26,125,0,0,31,47
89782,8,1,20,145,0,18,38,30
93739,15,1,17,245,0,15,36,36
5348,9,1,15,334,0,16,54,16
10120,23,1,30,153,0,3,31,56
89711,14,1,28,439,0,5,22,35
42112,12,1,9,219,0,10,38,37
123438,13,1,13,477,0,3,20,2
74978,3,1,37,205,0,8,46,9
47363,12,1,13,140,0,8,24,48
59735,9,1,19,334,0,10,37,37
89318,15,1,22,315,0,23,56,23
94745,2,1,19,477,0,11,49,56
5450,9,1,17,442,0,12,22,50
20265,3,1,17,280,0,10,58,30
84265,9,1,18,445,0,11,28,15
81776,1,1,3,153,0,4,40,17
114314,2,2,2,258,0,9,3,14
274485,64,1,42,459,0,8,19,19
116065,3,1,13,280,0,8,15,52
64502,8,1,15,145,0,9,22,12
48852,23,1,19,153,0,8,13,35
148630,14,1,13,349,0,12,54,21
133298,3,1,19,173,0,12,24,0
15660,18,1,18,134,0,1,7,25
277986,2,1,47,477,0,15,36,6
82011,3,1,13,280,0,1,36,42
19311,12,1,19,212,0,3,13,6
5348,18,1,13,439,0,13,57,58
105148,12,1,19,178,0,11,47,48
40139,15,1,13,412,0,5,30,5
22117,2,1,13,364,0,14,52,18
78272,9,1,13,145,0,10,11,55
76471,3,1,13,280,0,11,44,57
5729,2,1,19,477,0,3,37,22
11042,14,1,8,349,0,14,39,53
74013,2,1,37,237,0,6,23,7
108646,18,1,35,107,0,10,23,20
73395,12,1,16,205,0,10,43,58
54305,1,1,13,178,0,9,36,26
158891,8,2,2,145,0,7,31,11
111121,2,1,18,477,0,6,33,52
8208,11,1,3,137,0,11,46,37
64593,3,1,22,280,0,2,25,51
185253,12,1,28,122,0,16,3,42
94425,3,1,13,130,0,6,55,50
38134,3,1,13,280,0,0,41,44
66571,13,1,12,477,0,23,24,44
170153,28,1,17,135,0,3,50,22
150129,11,1,19,487,0,6,57,54
145381,15,1,42,245,0,10,14,17
191894,2,1,22,435,0,12,9,12
102280,12,1,17,265,0,7,57,35
135222,12,1,9,178,0,11,42,33
181871,13,1,18,110,0,0,59,54
95669,2,1,19,212,0,7,56,48
82137,21,1,19,128,0,15,3,25
289677,151,0,24,347,0,4,22,38
26995,2,1,13,212,0,12,59,34
97773,2,1,22,237,0,5,23,27
339433,11,1,22,219,0,5,13,6
70826,15,1,13,315,0,8,0,52
26979,18,1,1,376,0,1,15,19
131843,13,1,17,477,0,13,37,52
61772,64,1,49,459,0,10,49,3
139604,2,1,9,477,0,4,44,47
22454,3,1,13,280,0,2,14,38
89417,21,1,28,128,0,4,25,36
204083,11,1,32,173,0,18,56,28
219094,14,1,19,480,0,13,3,30
76772,2,1,19,122,0,2,19,40
72515,7,1,3,101,0,10,33,35
15415,3,1,31,280,0,2,55,21
80987,18,3032,607,107,0,3,25,12
207595,58,1,19,120,0,2,35,21
104484,2,1,8,452,0,18,42,0
113719,3,1,15,115,0,10,30,36
45214,3,1,17,135,0,5,7,26
111684,2,1,37,435,0,10,18,16
16144,2,1,80,469,0,14,29,46
43957,3,1,10,280,0,9,23,43
182500,18,1,19,107,0,11,39,17
123813,15,1,13,153,0,0,50,48
32484,2,1,13,219,0,12,35,22
103241,12,1,18,105,0,1,0,47
3133,3,1,19,280,0,5,2,38
235003,3,1,13,480,0,13,5,53
188311,20,1,37,259,0,12,50,53
73516,3,1,19,153,0,3,56,1
5444,15,1,23,153,0,8,8,53
5348,12,1,15,259,0,3,11,54
26940,12,1,13,178,0,15,31,24
123912,23,1,13,153,0,10,12,6
9182,25,1,2,259,0,2,47,22
87625,14,1,15,401,0,6,56,45
54841,9,1,19,134,0,3,7,44
177245,12,1,19,259,0,3,1,36
24315,18,1,22,121,0,3,51,31
55675,18,1,20,439,0,4,28,3
137052,20,1,3,259,0,14,9,51
103411,14,1,15,134,0,23,43,47
48282,2,1,13,237,0,11,43,26
54125,2,1,13,377,0,14,12,6
94338,12,1,14,265,0,3,11,56
110245,14,1,19,401,0,23,22,43
73516,9,1,32,127,0,14,39,4
110039,15,1,22,245,0,19,46,25
57802,13,1,13,469,0,23,37,59
150777,3,1,13,480,0,11,41,46
25057,12,1,13,178,0,15,55,20
119369,14,2,7,467,0,13,42,32
79857,18,1,47,134,0,13,19,24
192848,2,1,22,237,0,8,13,14
209663,2,1,17,205,0,12,18,48
100602,12,1,23,340,0,2,44,0
5348,3,1,47,489,0,0,30,43
93987,13,1,25,477,0,1,46,17
78022,9,1,9,466,0,9,26,50
64137,14,1,6,401,0,0,36,7
119349,12,1,8,245,0,23,2,32
5462,2,1,13,469,0,19,40,21
112086,18,1,52,107,0,9,21,38
22187,11,1,14,173,0,1,33,5
4690,2,1,8,237,0,13,28,21
73516,9,1,49,234,0,14,54,20
210598,2,1,18,205,0,14,34,55
194750,11,1,19,487,0,4,11,21
32426,3,1,19,442,0,1,31,48
116066,11,1,13,481,0,23,4,47
93587,9,1,13,442,0,11,36,29
58453,18,1,13,107,0,23,4,44
125865,9,1,10,334,0,1,21,18
178191,15,1,15,278,0,4,0,5
18837,13,1,22,477,0,6,0,6
90596,18,1,17,134,0,17,33,59
14050,9,1,13,232,0,23,27,33
209583,18,1,18,379,0,12,30,50
48282,3,1,30,30,0,12,37,17
175893,8,1,20,145,0,10,20,30
212720,8,1,18,145,0,16,42,17
77949,151,0,0,347,0,13,9,51
68713,15,1,16,140,0,0,26,45
56268,9,2,49,490,0,12,21,32
80827,3,1,19,137,0,23,35,25
119862,64,1,23,459,0,10,10,46
87623,5,1,15,377,0,0,59,0
199115,3,1,20,280,0,3,55,31
51600,3,1,19,466,0,6,47,33
51905,13,1,19,400,0,12,35,51
104548,18,1,19,439,0,3,22,43
116098,3,1,25,205,0,13,52,14
5348,25,1,19,259,0,16,5,50
163478,3,1,13,173,0,11,0,4
20362,2,1,18,435,0,22,9,1
235313,11,1,6,487,0,22,19,57
181916,14,1,25,439,0,0,17,32
84836,9,1,37,334,0,7,45,9
117272,1,1,35,349,0,6,42,37
82557,2,1,19,236,0,3,48,15
61326,12,1,17,178,0,4,48,33
104536,3,1,1,417,0,4,14,33
46196,13,1,19,400,0,23,40,27
65440,18,1,13,121,0,10,16,50
56686,3,1,18,137,0,15,55,3
118229,12,1,10,245,0,7,17,32
178851,2,1,22,205,0,15,26,6
53454,9,1,19,107,0,9,17,7
31784,11,1,8,137,0,2,42,25
64911,9,1,25,466,0,23,54,50
224282,3,1,3,280,0,5,56,30
166433,3,1,25,280,0,5,37,18
22085,12,1,17,178,0,9,40,55
203177,2,1,13,364,0,16,17,21
145645,23,1,19,153,0,5,53,7
90731,3,1,19,489,0,3,9,46
105475,15,1,8,111,0,11,39,0
52786,21,1,13,128,0,13,45,31
88580,15,1,9,111,0,23,5,24
11108,20,1,19,488,0,23,47,35
27523,2,1,8,477,0,3,21,51
61260,18,1,19,107,0,3,19,2
47411,9,2,42,442,0,23,17,7
115292,13,1,13,477,0,23,16,53
156961,12,1,53,328,0,4,54,22
346195,7,1,13,101,0,15,59,33
50437,12,1,48,105,0,4,15,13
215390,14,1,18,134,0,9,58,42
188929,14,1,19,134,0,13,48,14
63842,2,1,14,237,0,1,19,23
83340,3,1,13,280,0,14,29,6
105695,12,1,13,140,0,14,27,15
16092,9,1,25,127,0,9,35,17
82214,2,1,19,452,0,0,58,36
200425,2,1,53,435,0,23,5,11
75936,13,1,19,400,0,14,29,7
88738,18,1,18,107,0,9,19,46
33994,15,1,17,245,0,5,13,21
93587,1,1,19,178,0,17,54,24
137052,3,1,18,182,0,6,37,59
119283,3,1,18,280,0,1,35,10
77048,9,1,19,466,0,21,23,55
114303,2,1,20,122,0,6,28,42
102280,9,2,11,215,0,14,31,17
252907,26,1,53,266,0,1,14,25
109143,26,1,13,266,0,4,32,26
66587,2,1,13,477,0,7,44,22
125751,2,1,14,435,0,8,3,44
12062,32,1,12,376,0,10,34,48
34648,1,1,13,135,0,10,22,0
11907,12,1,41,497,0,4,29,29
165039,2,1,16,477,0,2,57,46
38995,12,1,19,178,0,3,35,58
27820,18,1,19,107,0,9,28,4
53454,3,1,53,205,0,6,31,25
3553,23,1,18,153,0,11,39,1
84774,15,1,37,153,0,9,50,40
23859,18,1,13,134,0,14,14,32
15683,1,1,2,439,0,11,25,56
34292,12,1,27,328,0,12,47,9
125151,18,1,37,107,0,6,4,46
143854,14,1,19,349,0,1,31,50
146047,3,1,22,280,0,15,7,14
227935,12,1,13,265,0,11,5,26
53964,7,1,6,101,0,9,58,7
108158,2,1,10,477,0,5,17,21
71149,2,1,18,237,0,10,14,1
120883,3,1,25,280,0,4,54,24
344682,3,1,19,452,0,16,49,1
91516,2,1,22,477,0,12,3,9
121392,12,1,19,178,0,15,29,49
10584,3,1,2,115,0,14,22,23
103443,3,1,18,456,0,10,42,2
114276,9,1,20,107,0,2,3,22
1256,12,1,18,140,0,14,0,36
261450,18,1,25,439,0,12,39,26
42596,18,1,13,107,0,2,54,32
112536,12,1,6,205,0,17,23,51
118881,2,1,13,477,0,0,47,51
19467,9,1,19,334,0,2,47,6
111182,64,1,19,459,0,18,3,51
203219,12,1,37,328,0,10,22,48
79973,3,1,43,442,0,23,27,51
113079,28,1,22,135,0,4,43,8
200239,12,1,23,140,0,9,19,36
156920,23,1,13,153,0,22,13,16
18935,12,1,19,140,0,2,43,10
123839,12,1,19,178,0,8,11,36
23845,3,1,19,409,0,13,29,8
58721,3,1,13,280,0,6,30,22
137258,3,1,13,280,0,14,42,9
125322,15,1,43,140,0,16,34,47
90425,18,1,6,107,0,7,31,16
196941,3,1,15,280,0,5,22,27
44051,3,1,22,280,0,13,16,7
21627,15,1,19,386,0,13,44,16
186828,8,1,13,145,0,23,25,1
56035,14,1,20,401,0,12,42,35
247281,14,1,19,463,0,3,22,21
48282,2,1,19,237,0,8,21,32
31336,18,1,19,107,0,5,10,51
9234,9,1,3,490,0,10,0,11
5314,8,1,34,145,0,0,52,31
50935,64,1,8,459,0,1,59,7
5147,2,1,19,122,0,9,22,12
137397,23,1,13,153,0,14,22,13
75281,26,1,19,121,0,17,4,27
94086,1,2,9,24,0,11,10,49
80166,3,1,18,442,0,8,28,14
74670,2,1,13,477,0,15,42,34
199067,24,1,47,105,0,12,29,55
168255,17,1,18,280,0,3,29,37
55745,15,1,17,153,0,5,0,40
80058,14,2,9,123,0,9,53,13
26942,28,1,16,135,0,23,6,32
137052,3,1,19,280,0,0,55,37
100291,12,1,13,178,0,7,24,23
22728,2,1,19,477,0,15,16,42
5348,6,1,11,125,0,14,16,7
120391,2,1,17,237,0,7,20,6
129738,2,1,20,236,0,7,35,55
89562,3,1,19,417,0,0,24,51
77866,15,1,19,245,0,7,2,2
88157,15,1,32,245,0,17,18,25
5348,21,2,32,128,0,12,18,0
85188,11,1,15,137,0,13,38,47
9095,3,1,13,452,0,4,16,8
68568,2,1,16,469,0,9,0,0
108341,2,1,44,205,0,15,46,44
79776,3,1,20,452,0,18,49,10
53193,8,1,6,145,0,13,31,5
94147,3,1,13,280,0,6,36,52
59847,9,1,19,134,0,0,54,9
138245,12,1,20,259,0,0,29,30
6509,14,1,13,371,0,0,11,30
75595,2,1,15,205,0,14,24,11
25553,2,1,17,205,0,20,12,21
232076,3,1,22,317,0,7,15,33
20422,18,1,19,376,0,3,45,52
69375,15,1,19,3,0,23,32,3
288868,2,1,23,236,0,11,3,20
59199,1,1,17,377,0,5,36,57
58237,21,1,19,128,0,23,51,27
41392,15,1,9,386,0,7,23,55
82742,12,1,19,259,0,8,14,28
5314,18,1,22,134,0,14,47,1
18506,3,2,32,280,0,8,32,36
6437,12,1,35,340,0,7,3,34
18332,9,1,42,442,0,11,22,56
106858,3,1,1,280,0,8,24,21
274327,12,1,25,178,0,19,2,3
176359,12,1,19,259,0,23,45,32
164228,14,1,19,439,0,6,33,10
33919,1,1,28,125,0,0,3,51
148711,2,1,19,122,0,5,15,50
146061,18,1,13,121,0,8,36,30
57519,12,1,19,328,0,14,25,33
62140,18,1,19,134,0,11,36,24
333915,3,1,13,379,0,9,26,9
106598,1,1,10,134,0,3,23,56
130760,22,1,17,116,0,5,0,58
82137,14,1,13,401,0,1,46,34
34216,25,1,22,259,0,8,9,27
34624,14,1,15,480,0,5,21,30
288388,23,1,13,153,0,4,5,8
111121,18,1,13,107,0,7,43,4
5178,15,1,15,245,0,23,21,42
85760,12,1,17,178,0,0,53,32
16605,12,2,16,259,0,12,58,55
115573,18,1,22,121,0,16,39,3
17149,18,1,19,107,0,17,44,20
151174,26,1,15,266,0,0,12,1
98349,12,1,13,409,0,14,4,47
81571,9,1,9,215,0,13,9,38
99868,12,1,22,140,0,10,29,22
93901,14,1,1,401,0,6,2,7
100333,17,1,19,280,0,17,57,31
26799,15,1,20,480,0,8,23,8
95647,15,2,17,245,0,0,1,57
34459,20,1,8,259,0,21,48,18
37862,3,1,13,379,0,5,0,54
26920,1,1,41,135,0,4,21,10
5912,14,1,13,442,0,10,58,45
312971,2,1,13,243,0,7,27,5
75489,12,1,13,265,0,11,41,55
73487,9,1,19,234,0,14,0,3
41203,12,1,20,178,0,12,58,27
191802,9,1,17,215,0,2,6,8
2895,2,1,1,205,0,13,34,34
84896,3,1,19,480,0,11,12,41
75574,9,2,13,466,0,14,27,30
28375,12,1,19,178,0,23,27,19
98521,12,1,37,328,0,7,8,30
5348,19,0,29,213,1,14,17,49
112468,18,1,16,107,0,1,19,30
141376,9,1,19,442,0,22,33,56
103019,12,1,19,265,0,6,1,42
45400,12,1,23,328,0,14,35,19
88824,2,1,19,236,0,3,6,57
26238,9,1,19,334,0,14,14,54
25648,2,2,9,205,0,23,32,38
32014,3,1,13,280,0,16,16,9
80305,18,1,18,107,0,3,57,55
79857,3,2,13,417,0,13,37,17
71458,12,1,19,178,0,8,57,20
16947,9,1,37,466,0,8,12,31
67776,15,1,16,3,0,16,27,15
22196,3,1,13,280,0,4,54,9
70265,24,1,19,178,0,10,12,11
53479,12,1,15,424,0,13,54,12
121277,23,1,19,153,0,1,46,55
123829,21,1,36,128,0,5,3,35
74834,13,1,58,477,0,3,14,53
131625,19,0,24,347,0,10,31,35
197607,18,1,19,121,0,0,1,35
66033,15,1,13,3,0,16,36,13
1036,14,1,19,134,0,14,30,34
166046,9,1,17,334,0,6,32,23
258476,18,1,3,107,0,7,39,23
53881,12,1,13,140,0,2,33,18
104047,14,1,15,401,0,0,21,46
6609,12,1,19,178,0,23,1,41
110528,12,1,27,19,0,7,49,5
101981,3,1,13,280,0,5,2,26
98721,9,1,13,134,0,22,50,18
139300,12,1,19,178,0,6,16,59
40245,14,1,17,134,0,10,4,49
2904,3,1,41,489,0,4,2,51
89927,1,1,18,134,0,11,6,13
10464,11,1,27,319,0,23,47,53
261114,2,1,18,477,0,6,0,29
105519,3,1,19,402,0,8,36,39
154719,1,1,40,178,0,6,39,6
32391,11,1,8,122,0,3,36,43
5348,9,1,8,334,0,0,27,9
170735,12,1,13,124,0,9,27,24
109602,13,2,19,400,0,1,0,25
34701,3,1,30,480,0,6,36,49
139353,12,1,17,265,0,0,33,50
194358,13,1,16,469,0,7,40,55
100275,15,1,25,3,0,13,4,38
77355,9,1,9,127,0,11,13,10
67628,9,1,15,489,0,17,37,58
3453,13,1,19,477,0,14,38,46
106598,9,1,15,445,0,13,44,44
105323,6,1,8,459,0,15,39,25
31158,12,1,10,497,0,6,29,28
116963,13,1,37,477,0,23,41,26
5222,21,1,19,128,0,4,7,44
30503,14,1,13,442,0,14,21,50
6932,14,1,19,379,0,23,35,39
81935,3,1,19,137,0,16,34,23
26481,9,1,13,442,0,15,48,41
10197,9,1,10,134,0,1,8,46
59245,11,1,19,487,0,23,36,35
110986,2,1,14,219,0,14,39,43
91128,2,1,3,243,0,10,10,14
124483,9,1,26,442,0,5,50,55
45878,26,1,19,121,0,14,9,49
15927,3,1,20,280,0,0,18,42
224446,13,1,37,400,0,4,13,16
97421,21,1,13,128,0,2,17,17
113854,15,2,49,245,0,6,11,24
29489,10,1,13,317,0,13,57,31
60159,3,1,42,424,0,15,11,7
118512,14,1,19,379,0,11,41,19
12505,2,1,6,205,0,19,53,21
105606,13,1,18,469,0,11,7,24
14152,3,1,19,317,0,8,50,4
189232,2,1,13,122,0,4,16,50
165495,10,1,13,377,0,11,3,26
82209,18,1,18,121,0,8,25,32
14615,3,2,13,110,0,16,20,44
100341,3,1,13,280,0,18,35,45
88743,3,1,16,280,0,11,22,11
52432,3,1,15,115,0,20,47,54
109481,12,1,30,340,0,7,29,44
106000,15,1,18,3,0,14,58,21
38943,19,116,0,282,1,0,43,41
96850,14,1,10,379,0,14,6,18
186130,15,1,53,412,0,5,14,57
109735,27,1,8,153,0,12,34,7
5612,14,1,13,442,0,23,14,40
73362,3,1,10,211,0,6,50,55
141474,3,1,10,205,0,1,6,42
114235,3,1,13,280,0,15,49,36
925,15,1,47,111,0,13,20,54
69674,15,1,19,111,0,12,33,39
83839,3,1,17,452,0,14,32,14
5348,3,1,2,489,0,1,58,52
92735,12,2,19,326,0,3,50,20
330384,3,1,17,205,0,4,33,49
335318,3,1,13,280,0,7,10,43
45227,18,1,19,107,0,9,57,47
106035,15,1,19,412,0,12,46,53
23207,9,1,16,258,0,7,36,29
195356,18,1,13,107,0,5,58,49
148208,6,1,41,459,0,6,54,13
197093,9,1,6,232,0,13,28,28
39151,8,1,37,145,0,9,59,12
118399,3,1,23,211,0,15,52,46
1285,12,1,13,178,0,10,26,52
284701,18,1,18,107,0,20,3,49
60010,26,1,19,266,0,6,14,35
76283,14,1,19,480,0,13,54,45
93869,9,1,13,244,0,0,50,1
81946,12,1,13,497,0,23,40,55
67445,12,1,13,178,0,3,33,57
151865,8,1,9,145,0,17,59,52
75899,15,1,3,412,0,7,13,23
29315,3,1,12,442,0,5,13,3
25373,9,1,18,134,0,22,5,34
110216,3,1,18,489,0,6,32,23
17105,12,1,22,140,0,15,26,19
175234,18,1,3,107,0,19,19,43
29101,6,1,37,459,0,6,13,57
4464,8,1,22,145,0,16,0,59
26995,3,1,13,280,0,1,57,47
84896,3,1,13,153,0,22,8,55
39182,26,1,28,266,0,1,19,12
29377,12,1,19,245,0,3,36,27
14063,3,1,6,280,0,11,41,22
98293,2,1,53,219,0,10,49,53
80827,12,1,15,326,0,3,17,36
6462,2,1,18,122,0,15,6,36
271177,3,1,19,280,0,17,45,15
1415,35,1,10,21,0,2,24,25
37185,2,1,22,435,0,5,15,42
84610,23,1,19,153,0,23,51,36
99323,1,1,17,153,0,14,49,59
119531,3,1,13,280,0,6,10,23
5314,2,1,1,477,0,15,3,52
290428,25,2,11,259,0,14,3,5
124651,26,1,19,121,0,5,29,24
122495,2,1,37,219,0,12,54,22
18703,2,1,20,237,0,19,58,24
185798,3,1,13,280,0,14,9,28
28262,14,1,13,480,0,3,49,40
114992,14,1,18,442,0,15,4,3
11408,9,1,13,489,0,3,58,21
68664,25,1,18,259,0,0,45,13
154763,12,1,13,259,0,8,11,37
37383,3,1,6,280,0,3,42,6
192646,14,1,18,134,0,8,11,57
114235,3,1,19,280,0,14,49,2
84680,13,1,37,477,0,22,30,18
127509,14,1,6,401,0,7,24,35
271198,12,1,19,245,0,10,56,26
39338,2,1,47,236,0,6,44,0
54009,15,1,17,140,0,15,7,21
100212,3,1,19,280,0,7,22,55
49696,18,1,15,121,0,2,49,56
21368,24,1,19,105,0,9,4,29
145883,3,2,27,417,0,12,18,25
74816,14,1,19,134,0,7,59,28
41870,14,1,35,463,0,5,17,4
90976,8,1,13,145,0,23,22,38
5348,15,1,8,315,0,5,53,6
106000,13,1,13,400,0,13,57,5
124170,2,1,19,243,0,14,57,10
73487,12,1,41,326,0,19,10,36
33545,18,1,25,134,0,18,4,42
89889,12,1,19,265,0,12,52,50
245865,12,1,18,105,0,4,35,45
5314,7,1,13,101,0,10,33,5
100099,2,1,13,212,0,11,15,31
55726,2,1,19,237,0,1,11,16
124307,14,1,13,123,0,16,5,41
166798,26,1,41,477,0,23,51,8
34897,2,1,16,435,0,6,12,44
53454,9,1,18,442,0,12,36,23
72022,15,1,18,245,0,14,29,24
84959,12,1,13,245,0,5,11,39
26661,3,1,13,137,0,15,21,43
177032,2,1,19,435,0,12,37,54
98293,18,1,20,107,0,9,43,39
25114,1,1,17,134,0,1,51,57
15401,15,1,13,245,0,2,34,18
46911,3,1,17,280,0,1,34,59
41753,15,1,19,3,0,15,0,58
103860,3,1,15,280,0,6,0,32
106770,9,1,8,445,0,15,26,12
24296,3,1,13,452,0,8,1,5
48552,22,1,3,116,0,16,15,33
28191,3,1,13,280,0,3,45,41
94438,18,1,19,121,0,17,52,9
155097,3,1,6,280,0,3,52,20
115581,2,2,17,205,0,8,31,47
90626,13,1,19,477,0,22,20,7
65822,1,1,20,153,0,14,56,10
69484,12,1,13,328,0,16,10,7
90891,12,2,25,259,0,13,47,58
97634,2,1,41,452,0,8,45,37
77586,14,1,19,442,0,6,22,15
88541,12,1,22,140,0,3,43,33
116557,3,1,19,280,0,2,22,13
49602,3,1,31,280,0,3,46,17
7153,18,1,13,107,0,15,4,25
114418,2,1,22,219,0,13,2,2
